Model Outputs
100
,,RGQ:CentreOfMass,,,RGQ:CentreOfMassFloor,,,RGQ:HED,,,,,,,,,RGQ:LAbsAnkleAngle,,,RGQ:LAnkleAngles,,,RGQ:LCL,,,,,,,,,RGQ:LElbowAngles,,,RGQ:LFE,,,,,,,,,RGQ:LFO,,,,,,,,,RGQ:LFootProgressAngles,,,RGQ:LHN,,,,,,,,,RGQ:LHU,,,,,,,,,RGQ:LHeadAngles,,,RGQ:LHipAngles,,,RGQ:LKneeAngles,,,RGQ:LNeckAngles,,,RGQ:LPelvisAngles,,,RGQ:LRA,,,,,,,,,RGQ:LShoulderAngles,,,RGQ:LSpineAngles,,,RGQ:LTI,,,,,,,,,RGQ:LTO,,,,,,,,,RGQ:LThoraxAngles,,,RGQ:LWristAngles,,,RGQ:PEL,,,,,,,,,RGQ:RAbsAnkleAngle,,,RGQ:RAnkleAngles,,,RGQ:RCL,,,,,,,,,RGQ:RElbowAngles,,,RGQ:RFE,,,,,,,,,RGQ:RFO,,,,,,,,,RGQ:RFootProgressAngles,,,RGQ:RHN,,,,,,,,,RGQ:RHU,,,,,,,,,RGQ:RHeadAngles,,,RGQ:RHipAngles,,,RGQ:RKneeAngles,,,RGQ:RNeckAngles,,,RGQ:RPelvisAngles,,,RGQ:RRA,,,,,,,,,RGQ:RShoulderAngles,,,RGQ:RSpineAngles,,,RGQ:RTI,,,,,,,,,RGQ:RTO,,,,,,,,,RGQ:RThoraxAngles,,,RGQ:RWristAngles,,,RGQ:TRX,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
246,0,173.469,1448.55,1410.09,173.469,1448.55,0,9.61413,-23.475,80.1657,172.756,1275.24,1945.47,209.152,209.152,209.152,-40.5994,0,0,-43.1785,1.02303,18.0046,30.2225,77.807,133.555,60.8884,1240.37,1739.2,205.524,205.524,205.523,50.4511,0,-1.44556e-012,5.44994,24.3589,124.668,117.953,1398.33,884.929,438.121,438.121,438.12,33.9994,-36.327,124.362,140.299,1431.44,328.043,234.558,234.558,234.558,-38.4904,36.6838,-11.768,73.329,-94.4583,149.777,-206.402,1566.42,1340.78,163.536,163.536,163.536,37.6766,-59.9498,264.313,-23.7312,1255.36,1508.12,246.544,246.544,246.544,20.997,-10.3653,6.70219,-0.777711,-26.3768,-6.04338,5.96292,21.8032,-8.33308,-5.78566,4.38333,-45.7149,1.4071,-9.40256,-31.7309,-61.9219,-140.682,201.118,-93.3303,1454.39,1378.3,230.276,230.276,230.276,6.24164,27.3468,33.1963,-16.1348,6.8914,3.15413,-12.9317,4.60899,137.137,177.324,1347.07,468.462,404.576,404.576,404.576,33.9994,-36.327,124.362,124.353,1479.08,268.132,78.1861,78.1862,78.1862,-15.7589,-5.29461,-38.0763,4.87774,29.721,88.2632,-10.8189,-4.07558,121.517,179.841,1493.56,1290.78,82.3653,82.3653,82.3652,-13.1238,0,0,-13.1289,0.590967,-1.58329,-45.8507,-84.7046,40.2598,343.331,1384.68,1844.96,179.698,179.698,179.698,25.9427,0,6.06214e-012,9.06754,-47.4153,105.45,261.409,1736.49,956.961,437.676,437.676,437.677,45.5654,-48.8828,94.8029,340.149,1748.45,461.857,234.171,234.171,234.172,-58.3714,-12.5321,4.75871,179.67,-6.33556,-10.7568,307.973,1530.3,2538.46,195.435,195.435,195.435,134.124,78.3489,-18.3923,341.304,1513.5,2096.41,282.538,282.538,282.538,20.997,10.3653,-6.70219,30.6326,-26.6218,-6.89343,52.3152,20.0255,5.93934,-5.78566,-4.38333,45.7149,1.4071,9.40256,31.7309,143.831,89.2659,12.9963,284.696,1531.48,2344.42,237.17,237.17,237.17,29.8946,147.384,-105.717,-16.1348,-6.8914,-3.15413,-21.5285,7.57075,99.3983,335.82,1612.14,559.397,403.939,403.939,403.939,45.5653,-48.8826,94.8028,333.673,1814.68,421.064,78.0571,78.0572,78.0571,-15.7589,5.29461,38.0763,-5.00025,19.5604,66.6192,79.957,161.578,26.0807,164.097,1390.92,1833.66,192.611,192.611,192.611
247,0,173.144,1460.01,1404.26,173.144,1460.01,0,9.8505,-23.5227,80.8949,174.113,1287.29,1940.47,209.152,209.152,209.152,-40.4504,0,0,-42.9116,1.01016,17.6583,29.5504,78.3055,134.304,63.3832,1250.62,1734.1,205.508,205.509,205.509,49.098,6.36111e-015,9.23951e-013,5.56597,24.3049,125.458,117.508,1411.39,880.341,437.497,437.497,437.497,35.0526,-36.1039,125.012,136.92,1446.67,323.854,234.558,234.558,234.558,-38.5829,37.14,-12.7659,74.4255,-91.1022,153.303,-210.953,1561.12,1320.58,163.511,163.512,163.512,39.8527,-58.2388,265.271,-20.9471,1261.57,1501.73,247.438,247.438,247.438,21.2161,-10.1039,5.97989,-0.400328,-26.33,-5.9048,5.96199,21.8124,-8.33485,-5.82668,4.29378,-45.8895,1.36914,-9.41523,-32.5696,-58.7294,-140.024,204.744,-94.7049,1454.85,1364.51,230.877,230.878,230.878,5.68297,27.7209,33.3395,-16.1572,7.08704,3.19361,-12.7462,4.33614,137.901,176.602,1362.5,463.658,404.47,404.47,404.47,35.0526,-36.1039,125.012,119.643,1494.23,264.246,78.1861,78.1861,78.1861,-15.8647,-5.18356,-38.978,3.80712,29.8143,86.9337,-10.8703,-4.05543,122.349,179,1505.7,1285.85,82.3653,82.3653,82.3653,-14.4032,0,0,-14.4035,0.71278,0.366079,-45.2555,-85.1569,40.8552,343.018,1399.27,1840.12,179.528,179.528,179.528,26.3933,-1.59028e-015,-2.02601e-012,8.02026,-46.1051,106.904,259.161,1739.52,945.464,437.118,437.118,437.118,47.0725,-48.3838,96.5359,336.464,1766.19,448.154,234.171,234.172,234.172,-58.5308,-13.5197,6.71078,181.674,-6.98256,-8.09671,299.305,1533.52,2532.85,193.874,193.874,193.874,133.53,79.7396,-18.1395,339.362,1526.82,2091.76,282.147,282.147,282.147,21.2161,10.1039,-5.97989,29.0577,-26.0406,-6.9999,48.5975,19.7324,3.86219,-5.82668,-4.29378,45.8895,1.36914,9.41523,32.5696,143.443,90.9372,13.7125,282.347,1540.89,2339.86,237.112,237.112,237.112,29.6018,147.401,-106.016,-16.1572,-7.08704,-3.19361,-20.5672,5.5094,99.9387,337.638,1629.39,545.084,403.39,403.39,403.39,47.0726,-48.3839,96.536,327.343,1832.31,407.684,78.0571,78.0572,78.0571,-15.8647,5.18356,38.978,-2.88121,18.5204,68.7863,78.6687,162.211,26.1847,163.887,1402.87,1828.73,192.518,192.518,192.518
248,0,172.839,1471.49,1397.47,172.839,1471.49,0,10.1206,-23.5666,81.6463,175.494,1299.39,1934.43,209.152,209.152,209.152,-40.299,0,0,-42.6809,1.00182,17.433,28.8643,78.8085,135.048,65.9134,1260.94,1727.94,205.485,205.485,205.485,47.7872,0,1.28494e-012,5.68304,24.2485,126.193,117.08,1424.38,874.664,436.87,436.87,436.87,36.0386,-35.9899,125.617,133.659,1462.08,318.588,234.558,234.558,234.558,-38.7273,37.5887,-13.6705,75.486,-87.7323,156.723,-214.821,1555.42,1300.1,163.476,163.476,163.476,42.0483,-56.5401,266.213,-18.047,1267.85,1494.4,248.271,248.271,248.271,21.4524,-9.81268,5.23901,0.0116081,-26.2674,-5.73951,5.9239,21.8272,-8.41393,-5.892,4.17531,-46.0426,1.37418,-9.43539,-33.3724,-55.4868,-139.339,208.274,-95.7768,1455.16,1350.12,231.461,231.461,231.461,5.14653,28.0982,33.4525,-16.2097,7.29859,3.25589,-12.5295,4.05454,138.675,175.727,1377.95,457.72,404.388,404.388,404.387,36.0386,-35.9899,125.617,115.18,1509.61,259.321,78.1861,78.1861,78.1861,-15.9619,-5.07284,-39.8763,2.76044,29.848,85.6247,-10.9527,-3.99635,123.148,178.251,1517.76,1279.84,82.3653,82.3653,82.3653,-15.5808,0,0,-15.5919,0.823087,2.13069,-44.6676,-85.6081,41.5095,342.634,1413.97,1834.19,179.334,179.334,179.334,26.8807,-1.59028e-015,3.32686e-012,7.05942,-44.8858,108.299,257.027,1742.99,933.695,436.496,436.496,436.496,48.5492,-47.8539,98.2443,332.426,1783.5,434.699,234.172,234.172,234.172,-58.6346,-14.492,8.6376,183.608,-7.62576,-5.79429,291.573,1537.26,2525.63,192.598,192.598,192.598,132.862,81.1187,-17.9199,337.344,1540.45,2085.84,281.698,281.698,281.698,21.4524,9.81268,-5.23901,27.6671,-25.4934,-7.04863,45.1414,19.3496,2.04708,-5.892,-4.17531,46.0426,1.37418,9.43539,33.3724,142.995,92.6307,14.4212,280.002,1550.7,2333.85,236.927,236.927,236.927,29.3491,147.384,-106.318,-16.2097,-7.29859,-3.25589,-19.6293,3.60128,100.605,339.037,1646.44,531.058,402.882,402.882,402.882,48.5492,-47.854,98.2443,320.703,1849.39,394.532,78.0572,78.0572,78.0572,-15.9619,5.07284,39.8763,-0.930322,17.6048,70.8705,77.3782,162.828,26.2781,163.669,1414.83,1822.72,192.41,192.41,192.41
249,0,172.553,1482.99,1389.71,172.553,1482.99,0,10.4174,-23.6043,82.4172,176.891,1311.53,1927.38,209.152,209.152,209.152,-40.1621,0,0,-42.5161,0.999772,17.3776,28.1662,79.3113,135.785,68.474,1271.3,1720.73,205.456,205.456,205.456,46.5182,0,1.13864e-012,5.79943,24.1939,126.881,116.666,1437.27,867.896,436.257,436.257,436.257,36.9238,-36.0232,126.189,130.564,1477.73,312.234,234.558,234.558,234.558,-38.9344,38.0505,-14.4518,76.5357,-84.3612,160.018,-218.027,1549.38,1279.39,163.434,163.434,163.434,44.2656,-54.8493,267.141,-15.0276,1274.21,1486.13,249.037,249.037,249.037,21.699,-9.49478,4.48297,0.458698,-26.1873,-5.56173,5.83867,21.8493,-8.59285,-5.97705,4.03203,-46.1699,1.42861,-9.466,-34.1366,-52.1987,-138.634,211.708,-96.5399,1455.34,1335.14,232.024,232.024,232.024,4.6273,28.4775,33.5276,-16.299,7.52715,3.33478,-12.2725,3.76003,139.492,174.659,1393.46,450.65,404.317,404.317,404.317,36.9238,-36.0232,126.189,111.051,1525.31,253.34,78.1862,78.1861,78.186,-16.0504,-4.96277,-40.7645,1.75733,29.8394,84.358,-11.0722,-3.89222,123.912,177.578,1529.72,1272.74,82.3652,82.3653,82.3653,-16.641,0,0,-16.6766,0.920832,3.69107,-44.0918,-86.0508,42.2211,342.188,1428.76,1827.19,179.122,179.122,179.122,27.4494,-1.59028e-015,-5.65185e-012,6.18783,-43.7727,109.614,255.059,1747.01,921.658,435.837,435.837,435.837,49.9798,-47.3015,99.9105,328.098,1800.26,421.422,234.171,234.172,234.172,-58.6847,-15.4431,10.5175,185.408,-8.11178,-3.95674,284.944,1541.76,2516.88,191.63,191.63,191.63,132.122,82.4528,-17.7492,335.29,1554.48,2078.64,281.212,281.212,281.212,21.699,9.49478,-4.48297,26.467,-25.0023,-7.05858,41.9842,18.9126,0.529312,-5.97705,-4.03203,46.1699,1.42861,9.466,34.1366,142.502,94.331,15.1621,277.625,1560.89,2326.35,236.604,236.605,236.605,29.1468,147.314,-106.602,-16.299,-7.52715,-3.33478,-18.7319,1.86975,101.39,340.013,1663.2,517.254,402.432,402.433,402.433,49.9798,-47.3015,99.9105,313.849,1865.83,381.534,78.0571,78.0572,78.0571,-16.0504,4.96277,40.7645,0.737607,16.8659,72.7583,76.0957,163.427,26.3605,163.448,1426.81,1815.66,192.289,192.289,192.289
250,0,172.287,1494.52,1380.99,172.287,1494.52,0,10.7352,-23.635,83.2043,178.297,1323.71,1919.31,209.152,209.152,209.152,-40.0425,0,0,-42.4158,1.00359,17.4808,27.4566,79.8114,136.512,71.0577,1281.73,1712.48,205.423,205.423,205.423,45.289,-3.18055e-015,-8.8984e-012,5.91194,24.1438,127.533,116.263,1450.02,860.045,435.673,435.673,435.673,37.7135,-36.1973,126.73,127.621,1493.57,304.809,234.558,234.558,234.558,-39.202,38.5236,-15.1174,77.5988,-80.9972,163.171,-220.599,1543.08,1258.5,163.394,163.394,163.394,46.5032,-53.1622,268.056,-11.8883,1280.67,1476.93,249.732,249.732,249.732,21.9509,-9.1537,3.71514,0.933938,-26.0903,-5.38241,5.70707,21.8797,-8.85893,-6.08111,3.86764,-46.2683,1.52988,-9.5084,-34.8632,-48.8686,-137.911,215.051,-96.9853,1455.41,1319.59,232.565,232.565,232.565,4.12297,28.8553,33.5587,-16.4216,7.76857,3.42418,-11.9784,3.45105,140.347,173.408,1408.97,442.474,404.247,404.247,404.247,37.7135,-36.1973,126.73,107.23,1541.28,246.318,78.1859,78.1861,78.1861,-16.1273,-4.85382,-41.6365,0.811396,29.8076,83.1497,-11.2284,-3.74566,124.64,176.958,1541.61,1264.59,82.3652,82.3654,82.3653,-17.5693,0,0,-17.6396,1.00548,5.038,-43.5341,-86.4785,42.9894,341.688,1443.62,1819.11,178.899,178.899,178.9,28.1655,0,2.28364e-012,5.39848,-42.7773,110.833,253.326,1751.66,909.325,435.18,435.18,435.179,51.3553,-46.7446,101.505,323.568,1816.44,408.237,234.172,234.172,234.171,-58.6966,-16.3578,12.3249,187.018,-8.28836,-2.66958,279.518,1547.18,2506.66,190.964,190.964,190.964,131.337,83.664,-17.6455,333.274,1568.98,2070.13,280.71,280.71,280.71,21.9509,9.1537,-3.71514,25.4452,-24.5853,-7.05046,39.1401,18.4664,-0.687368,-6.08111,-3.86764,46.2683,1.52988,9.5084,34.8632,142.005,95.9819,16.0056,275.162,1571.4,2317.29,236.137,236.137,236.137,28.9985,147.167,-106.805,-16.4216,-7.76857,-3.42418,-17.8836,0.330203,102.271,340.578,1679.56,503.564,402.039,402.039,402.039,51.3553,-46.7446,101.505,306.906,1881.6,368.615,78.0571,78.0572,78.0572,-16.1273,4.85382,41.6365,2.00463,16.3713,74.3146,74.8302,164.004,26.4276,163.228,1438.78,1807.55,192.161,192.161,192.161
251,0,172.04,1506.05,1371.31,172.04,1506.05,0,11.0691,-23.6588,84.0045,179.709,1335.91,1910.25,209.152,209.152,209.152,-39.9274,0,0,-42.3464,1.01074,17.6739,26.7359,80.3085,137.224,73.6546,1292.2,1703.22,205.387,205.387,205.387,44.0971,3.18055e-015,-2.98257e-012,6.01617,24.1003,128.157,115.87,1462.62,851.132,435.123,435.123,435.123,38.4517,-36.4626,127.233,124.757,1509.48,296.363,234.558,234.558,234.558,-39.5156,38.985,-15.7118,78.6972,-77.6433,166.175,-222.564,1536.59,1237.43,163.365,163.365,163.365,48.757,-51.4735,268.957,-8.63087,1287.21,1466.84,250.35,250.35,250.35,22.2042,-8.79321,2.93867,1.42448,-25.9797,-5.20843,5.53939,21.9185,-9.16733,-6.20637,3.68586,-46.3365,1.66813,-9.56232,-35.5564,-45.5011,-137.164,218.306,-97.1008,1455.42,1303.46,233.086,233.086,233.086,3.63341,29.2257,33.5429,-16.566,8.01434,3.51894,-11.6609,3.12831,141.209,172.037,1424.42,433.238,404.167,404.167,404.167,38.4517,-36.4626,127.233,103.584,1557.37,238.3,78.1861,78.1862,78.1862,-16.1881,-4.74639,-42.4877,-0.0726443,29.7721,82.0077,-11.4149,-3.56585,125.337,176.361,1553.41,1255.39,82.3654,82.3653,82.3653,-18.3597,0,0,-18.4705,1.07683,6.16916,-43.0013,-86.8865,43.8132,341.139,1458.52,1809.96,178.674,178.674,178.674,29.0965,1.59028e-015,4.27785e-012,4.67632,-41.9057,111.946,251.905,1756.96,896.64,434.572,434.572,434.572,52.6668,-46.2079,102.988,318.953,1832.04,395.042,234.172,234.171,234.172,-58.6931,-17.2123,14.0286,188.413,-8.05166,-1.97259,275.306,1553.58,2495.01,190.566,190.566,190.566,130.55,84.6609,-17.628,331.39,1584.02,2060.31,280.212,280.212,280.212,22.2042,8.79321,-2.93867,24.5745,-24.2539,-7.044,36.5997,18.0575,-1.6302,-6.20637,-3.68586,46.3365,1.66813,9.56232,35.5564,141.559,97.5115,17.0257,272.562,1582.2,2306.62,235.523,235.523,235.523,28.9021,146.912,-106.853,-16.566,-8.01434,-3.51894,-17.0838,-1.01126,103.211,340.759,1695.49,489.854,401.679,401.678,401.679,52.6668,-46.2079,102.988,300.032,1896.74,355.692,78.0572,78.0572,78.0572,-16.1881,4.74639,42.4877,2.79364,16.1857,75.4352,73.5884,164.556,26.4727,163.008,1450.75,1798.41,192.03,192.03,192.03
252,0,171.814,1517.57,1360.69,171.814,1517.57,0,11.4147,-23.6768,84.8148,181.121,1348.14,1900.19,209.152,209.152,209.152,-39.7898,0,0,-42.2485,1.01737,17.8525,26.0046,80.8053,137.916,76.2518,1302.72,1692.98,205.348,205.348,205.348,42.9409,-3.18055e-015,2.24786e-012,6.10726,24.0651,128.757,115.489,1475.06,841.181,434.609,434.609,434.609,39.2129,-36.7419,127.684,121.854,1525.28,286.97,234.558,234.558,234.558,-39.856,39.3958,-16.3053,79.8474,-74.2989,169.029,-223.945,1529.97,1216.21,163.356,163.356,163.356,51.0189,-49.7767,269.844,-5.25933,1293.85,1455.86,250.889,250.889,250.889,22.4562,-8.41726,2.15614,1.91451,-25.8606,-5.0429,5.35144,21.9657,-9.45334,-6.35656,3.49101,-46.375,1.82894,-9.6265,-36.2224,-42.105,-136.389,221.476,-96.8711,1455.4,1286.76,233.59,233.59,233.59,3.15973,29.5809,33.4803,-16.7167,8.25313,3.6157,-11.3395,2.79457,142.021,170.638,1439.71,422.997,404.071,404.071,404.071,39.2129,-36.7419,127.684,99.903,1573.37,229.364,78.1861,78.1862,78.1862,-16.2275,-4.64057,-43.3157,-0.899499,29.7504,80.9301,-11.6225,-3.36684,126.008,175.761,1565.14,1245.19,82.3653,82.3654,82.3652,-19.0234,0,0,-19.1756,1.135,7.08771,-42.499,-87.2727,44.691,340.544,1473.43,1799.77,178.452,178.452,178.452,30.2913,-1.59028e-015,-1.66025e-012,4.00134,-41.1585,112.952,250.867,1762.92,883.52,434.064,434.064,434.064,53.8979,-45.7159,104.316,314.396,1847.11,381.715,234.171,234.172,234.171,-58.6958,-17.9787,15.5919,189.603,-7.38035,-1.84621,272.23,1560.89,2481.89,190.393,190.393,190.393,129.793,85.3768,-17.7146,329.711,1599.68,2049.14,279.722,279.722,279.722,22.4562,8.41726,-2.15614,23.8186,-24.0128,-7.05504,34.3342,17.7267,-2.35288,-6.35656,-3.49101,46.375,1.82894,9.6265,36.2224,141.206,98.8664,18.2737,269.809,1593.26,2294.29,234.766,234.766,234.766,28.8519,146.527,-106.687,-16.7167,-8.25313,-3.6157,-16.3234,-2.15865,104.163,340.592,1710.95,475.978,401.313,401.313,401.313,53.8979,-45.7159,104.316,293.415,1911.35,342.65,78.0571,78.0572,78.0572,-16.2275,4.64057,43.3157,3.09827,16.3441,76.09,72.3738,165.082,26.4878,162.786,1462.72,1788.26,191.9,191.9,191.9
253,0,171.609,1529.07,1349.13,171.609,1529.07,0,11.7678,-23.6906,85.6333,182.536,1360.38,1889.14,209.152,209.152,209.152,-39.6019,0,0,-42.0603,1.01951,17.9099,25.2645,81.3064,138.583,78.8366,1313.26,1681.76,205.303,205.303,205.303,41.821,-3.18055e-015,-7.06958e-012,6.1811,24.0393,129.34,115.123,1487.32,830.221,434.122,434.122,434.123,40.0741,-36.9532,128.063,118.788,1540.79,276.701,234.558,234.558,234.558,-40.2017,39.7152,-16.9699,81.0613,-70.9596,171.743,-224.752,1523.26,1194.82,163.373,163.373,163.373,53.2795,-48.0644,270.715,-1.77935,1300.59,1444.03,251.345,251.345,251.345,22.7049,-8.03004,1.36906,2.38842,-25.7402,-4.88615,5.15891,22.0208,-9.65169,-6.53538,3.28832,-46.3861,1.99605,-9.6996,-36.8687,-38.6933,-135.576,224.562,-96.2788,1455.39,1269.51,234.075,234.075,234.075,2.70369,29.9132,33.3757,-16.8574,8.47231,3.71335,-11.0325,2.4541,142.729,169.301,1454.76,411.803,403.954,403.954,403.954,40.0741,-36.9532,128.063,95.9684,1589.06,219.584,78.1862,78.1862,78.1861,-16.2409,-4.53603,-44.1207,-1.68505,29.7575,79.9033,-11.8412,-3.16474,126.659,175.132,1576.81,1233.98,82.3654,82.3654,82.3654,-19.5916,0,0,-19.7822,1.18029,7.8005,-42.0306,-87.6365,45.6203,339.904,1488.34,1788.53,178.243,178.243,178.243,31.7669,3.18055e-015,4.40825e-012,3.3524,-40.5314,113.857,250.267,1769.48,869.874,433.695,433.695,433.695,55.0194,-45.2871,105.451,310.058,1861.72,368.107,234.172,234.172,234.171,-58.7167,-18.6297,16.9738,190.634,-6.34945,-2.20906,270.122,1568.97,2467.24,190.393,190.393,190.393,129.077,85.795,-17.9199,328.278,1615.97,2036.62,279.234,279.234,279.234,22.7049,8.03004,-1.36906,23.1388,-23.8594,-7.09476,32.3022,17.504,-2.92523,-6.53538,-3.28832,46.3861,1.99605,9.6996,36.8687,140.956,100.035,19.7588,266.936,1604.61,2280.24,233.876,233.876,233.876,28.8405,145.998,-106.291,-16.8574,-8.47231,-3.71335,-15.5882,-3.12512,105.079,340.129,1725.97,461.798,400.901,400.901,400.901,55.0193,-45.2871,105.451,287.27,1925.53,329.34,78.0572,78.0571,78.0572,-16.2409,4.53603,44.1207,2.99311,16.8328,76.3455,71.1863,165.584,26.4651,162.553,1474.66,1777.11,191.773,191.773,191.773
254,0,171.426,1540.54,1336.6,171.426,1540.54,0,12.1241,-23.7024,86.4587,183.956,1372.64,1877.07,209.152,209.152,209.152,-39.354,0,0,-41.7502,1.01437,17.7716,24.5183,81.8191,139.22,81.3969,1323.83,1669.6,205.251,205.251,205.251,40.7409,0,2.71898e-012,6.23564,24.0234,129.908,114.774,1499.43,818.276,433.651,433.651,433.651,41.0776,-37.032,128.367,115.482,1555.86,265.588,234.558,234.558,234.558,-40.5283,39.9218,-17.7504,82.346,-67.619,174.335,-224.987,1516.52,1173.26,163.418,163.418,163.418,55.5296,-46.3275,271.566,1.80206,1307.44,1431.37,251.715,251.715,251.715,22.9488,-7.63571,0.577592,2.83411,-25.6265,-4.73746,4.97232,22.0813,-9.71745,-6.74525,3.08381,-46.3726,2.15404,-9.78117,-37.5023,-35.2849,-134.721,227.559,-95.3074,1455.44,1251.74,234.542,234.542,234.542,2.26673,30.2154,33.2372,-16.975,8.65967,3.81283,-10.7501,2.1121,143.295,168.079,1469.51,399.687,403.817,403.817,403.818,41.0776,-37.032,128.367,91.6457,1604.25,208.989,78.1861,78.1861,78.1861,-16.2248,-4.43193,-44.9054,-2.45299,29.8042,78.9051,-12.0626,-2.97561,127.296,174.463,1588.43,1221.78,82.3653,82.3654,82.3654,-20.1153,0,0,-20.3387,1.21345,8.32077,-41.596,-87.9792,46.5967,339.217,1503.23,1776.26,178.052,178.051,178.052,33.504,-1.59028e-015,4.0075e-012,2.71135,-40.0169,114.672,250.137,1776.6,855.613,433.495,433.495,433.495,55.989,-44.9273,106.363,306.106,1875.97,354.046,234.172,234.172,234.172,-58.7512,-19.1439,18.1333,191.586,-5.12145,-2.92876,268.751,1577.61,2450.93,190.504,190.504,190.504,128.383,85.9501,-18.2519,327.09,1632.87,2022.7,278.727,278.727,278.727,22.9488,7.63571,-0.577592,22.5007,-23.7856,-7.16959,30.4584,17.4063,-3.42387,-6.74525,-3.08381,46.3726,2.15404,9.78117,37.5023,140.788,101.047,21.4445,264.022,1616.3,2264.46,232.87,232.869,232.869,28.8605,145.323,-105.69,-16.975,-8.65967,-3.81283,-14.8617,-3.93087,105.909,339.421,1740.6,447.187,400.406,400.406,400.406,55.989,-44.9273,106.363,281.812,1939.39,315.565,78.0571,78.0572,78.0572,-16.2248,4.43193,44.9054,2.62519,17.5866,76.3572,70.0223,166.062,26.3992,162.306,1486.59,1764.95,191.651,191.651,191.651
255,0,171.264,1551.96,1323.11,171.264,1551.96,0,12.4803,-23.7143,87.2921,185.388,1384.92,1863.97,209.152,209.152,209.153,-39.07,0,0,-41.3431,1.00135,17.4202,23.7697,82.3521,139.826,83.9251,1334.4,1656.52,205.188,205.188,205.188,39.7076,0,1.84373e-013,6.27157,24.0167,130.468,114.445,1511.4,805.36,433.18,433.18,433.18,42.2007,-36.9488,128.612,111.947,1570.41,253.591,234.558,234.558,234.558,-40.805,40.0309,-18.6427,83.7034,-64.2698,176.824,-224.642,1509.77,1151.51,163.492,163.492,163.492,57.7624,-44.5561,272.394,5.47727,1314.38,1417.88,252,252,252,23.1871,-7.23761,-0.219665,3.24501,-25.5278,-4.59637,4.79385,22.1428,-9.64171,-6.98711,2.88336,-46.3378,2.29018,-9.87199,-38.129,-31.9023,-133.821,230.459,-93.9447,1455.59,1233.44,234.984,234.984,234.984,1.84971,30.483,33.0762,-17.0606,8.80467,3.91704,-10.4894,1.77375,143.715,166.959,1483.96,386.648,403.671,403.671,403.672,42.2007,-36.9488,128.612,86.9532,1618.83,197.514,78.1862,78.1861,78.1861,-16.1777,-4.32713,-45.6741,-3.23142,29.896,77.9086,-12.2813,-2.81371,127.924,173.75,1600.01,1208.59,82.3653,82.3654,82.3653,-20.6572,0,0,-20.9069,1.2356,8.66755,-41.1931,-88.3024,47.6153,338.484,1518.11,1762.94,177.883,177.883,177.883,35.4548,0,1.66661e-012,2.0653,-39.6065,115.408,250.484,1784.22,840.654,433.472,433.472,433.472,56.7571,-44.6275,107.039,302.692,1889.95,339.338,234.172,234.172,234.172,-58.7777,-19.5105,19.0356,192.555,-3.91569,-3.84308,267.846,1586.56,2432.86,190.657,190.657,190.657,127.678,85.9074,-18.7126,326.115,1650.32,2007.36,278.169,278.169,278.169,23.1871,7.23761,0.219665,21.8783,-23.7795,-7.28166,28.7607,17.4381,-3.91996,-6.98711,-2.88336,46.3378,2.29018,9.87199,38.129,140.658,101.956,23.2592,261.181,1628.39,2246.96,231.765,231.765,231.765,28.9043,144.511,-104.937,-17.0606,-8.80467,-3.91704,-14.1291,-4.59971,106.611,338.53,1754.91,432.038,399.81,399.81,399.809,56.7571,-44.6275,107.039,277.233,1953.05,301.089,78.0571,78.0571,78.057,-16.1777,4.32713,45.6741,2.18872,18.5045,76.3368,68.8759,166.523,26.2867,162.039,1498.48,1751.79,191.536,191.536,191.536
